Port_IDs,PnL,Total_Positions,Win_Positions,Win_Rate,ROI,Sharpe_Ratio,MDD,Rank_ROI,Rank_Sharpe,Rank_PnL,Rank_Win_Rate,Rank_MDD,Total_Rank,ROI_z,PnL_z,Sharpe_Ratio_z,Win_Rate_z,MDD_inv,MDD_inv_z,Weighted_Score
3988205565930333696,3283.93800993,371.0,141.0,0.38005390835579517,0.6694553406920348,0.0739423530200522,2247.36956996,99.0,120.0,60.0,74.0,133.0,486.0,-0.4425003268831619,-0.17077681320405722,-0.8450469481923687,0.06308414128905762,-2247.36956996,-0.41777294192465103,-0.3322426855032426
3991414786174551297,1787.98771569,311.0,93.0,0.2990353697749196,1.3845725465943057,0.12201028159519567,372.9699000000005,66.0,93.0,112.0,110.0,84.0,465.0,-0.23685076717131381,-0.36387083025229594,-0.48583095118903985,-0.47383555299461233,-372.9699000000005,0.27921134640183876,-0.10718430725490127
3993014919980212480,3078.6630103899997,695.0,331.0,0.4762589928057554,0.9230826886958383,0.14095234412741334,60.84000000000003,84.0,85.0,65.0,36.0,55.0,325.0,-0.36956353831567507,-0.19727326459911598,-0.34427519708216214,0.7006469193419357,-60.84000000000003,0.3952749798432389,0.016924381190655258
3993222640082269952,1884.46844302,3087.0,1434.0,0.4645286686103013,0.47630286956710677,0.09188282957686314,314.17752422000103,116.0,109.0,109.0,39.0,80.0,453.0,-0.49804607563071096,-0.35141730737816185,-0.710976137069415,0.6229086363366896,-314.17752422000103,0.3010729391287095,-0.11966496807653201
3994879592543698688,3658.7650624,653.0,361.0,0.552833078101072,1.6705308671254002,0.11938359825784192,175.48129108000057,51.0,96.0,52.0,12.0,72.0,283.0,-0.15461641142124985,-0.12239495082636813,-0.5054603943917885,1.2081126819559018,-175.48129108000057,0.35264630253562423,0.06273203197015585
3995532094997544704,-12346.6822186,6051.0,1295.0,0.21401421252685507,-0.37177864775361225,-0.06424753066795737,14186.53546330999,149.0,147.0,150.0,129.0,147.0,722.0,-0.7419327968524582,-2.188343346332531,-1.8777525029399866,-1.0372810872744695,-14186.53546330999,-4.85728025552017,-2.976575693292152
3996598927198996481,3509.0446188799997,2661.0,980.0,0.368282600526118,2.165972248709336,0.11340118610445976,160.68430590000116,38.0,97.0,54.0,82.0,70.0,341.0,-0.012140043708612094,-0.14172054071049472,-0.5501675038900178,-0.014925745237346993,-160.68430590000116,0.35814847283064977,0.05066014599027889
3998572645139652353,9603.585359879999,266.0,95.0,0.35714285714285715,0.9404644249995646,0.26229086225664516,214.71515507000004,83.0,38.0,16.0,85.0,75.0,297.0,-0.3645649920796371,0.6449495500505813,0.5624985719717794,-0.08875017747847361,-214.71515507000004,0.3380574252488759,0.36879889089408974
3998659472131949824,1449.32593976,147.0,72.0,0.4897959183673469,0.6166993759010915,0.3824381523639125,0.0,106.0,14.0,121.0,28.0,1.0,270.0,-0.4576716034821393,-0.40758455723026127,1.4603701857997196,0.7903577689990806,-0.0,0.4178979693696341,0.018817563840710233
3999240873283311617,42574.47367879,4522.0,2366.0,0.5232198142414861,1.0932908380976325,0.22750533430745346,300.81384848999005,78.0,47.0,2.0,20.0,79.0,226.0,-0.3206159941999053,4.900760251556274,0.3025431614942485,1.01186198604439,-300.81384848999005,0.30604214189127,2.1074009438165615
3999845462424248576,5843.15260681,3318.0,1443.0,0.4349005424954792,1.734659946111242,0.22593466080542524,325.7692295799984,47.0,49.0,31.0,53.0,81.0,261.0,-0.13617451581404644,0.1595610522335808,0.2908053757247669,0.42655944645481536,-325.7692295799984,0.29676263293291266,0.18307864699133686
4000222729738650369,1803.62013328,958.0,537.0,0.5605427974947808,1.4701583422612619,0.24808559855992166,115.13870181000004,58.0,40.0,110.0,10.0,64.0,282.0,-0.21223846438901572,-0.36185303171965005,0.4563413458800267,1.2592059286669717,-115.13870181000004,0.37508433286190285,0.014355577700109479
4000877324693233921,-836.1005588600019,6050.0,2714.0,0.44859504132231404,-0.01648508164589184,-0.0023272441536934803,14682.679015479993,143.0,142.0,148.0,44.0,148.0,625.0,-0.6397593841091345,-0.7025824491964683,-1.4150165766314189,0.5173145532768467,-14682.679015479993,-5.0417682631521625,-2.374006842518455
4002413037164645377,3686.9697606,576.0,107.0,0.1857638888888889,4.965881247172493,0.12578252713206128,38.336309929999516,21.0,91.0,50.0,135.0,51.0,348.0,0.7930427263531102,-0.11875434960048441,-0.4576406176000187,-1.2244994128181987,-38.336309929999516,0.4036428421831282,0.17003727120562073
4004410127575640832,2905.7638666800003,507.0,175.0,0.34516765285996054,1.2196540158332667,0.18907823554700176,486.26961986999913,70.0,68.0,68.0,88.0,89.0,383.0,-0.28427715120935565,-0.2195907107948305,0.015373961523375012,-0.16811131056209458,-486.26961986999913,0.23708152431172555,-0.040292332195788844
4004713168329653760,1667.19861,27.0,2.0,0.07407407407407407,6.63494269696239,0.27741111207010233,0.0,10.0,30.0,115.0,144.0,1.0,300.0,1.2730224407948,-0.37946202584425626,0.6754935724363735,-1.9646813795060756,-0.0,0.4178979693696341,0.1773618533814988
4006366295148391425,3018.5418056999997,681.0,117.0,0.17180616740088106,3.984157763441786,0.09097827663395537,688.0558008900002,25.0,110.0,66.0,137.0,105.0,443.0,0.5107239672438627,-0.2050335792085458,-0.7177359433864472,-1.3169989281822883,-688.0558008900002,0.16204854173797859,-0.011844054238157695
4008537296438699777,2330.84564531,535.0,249.0,0.4654205607476635,1.5239569982815566,0.10757234012134215,550.8991162000002,57.0,103.0,95.0,38.0,92.0,385.0,-0.19676733625456727,-0.2937999069599751,-0.5937269994470445,0.6288193138447579,-550.8991162000002,0.21304943327671882,-0.08236733146151676
4008711265867865600,11298.70638977,394.0,166.0,0.4213197969543147,0.6183868005027597,0.2662895922745809,509.54999999999995,105.0,35.0,12.0,61.0,91.0,304.0,-0.4571863429912493,0.863752093360149,0.592381444662963,0.33655819647142465,-509.54999999999995,0.22842485442593485,0.41284711078117275
4008804082027254529,3332.7334588700005,975.0,527.0,0.5405128205128205,0.1498126995496222,0.03869432969567701,4879.94865997,139.0,134.0,58.0,16.0,142.0,489.0,-0.5919363626496447,-0.16447840256449536,-1.1084586286243299,1.1264648387134968,-4879.94865997,-1.3966817055785496,-0.7191373316555418
4011626972687000576,5483.14982082,6056.0,2326.0,0.38408190224570676,0.547379024813737,0.07725671532102736,1133.2432568999989,111.0,118.0,32.0,70.0,116.0,447.0,-0.4776063771982864,0.11309267399733566,-0.8202784176218482,0.08977814596786249,-1133.2432568999989,-0.0034917467991139872,-0.060237819242105736
4012994295026226176,2500.33664614,627.0,251.0,0.4003189792663477,3.1723735843551593,0.21500005019192842,216.82089986000028,31.0,56.0,85.0,65.0,76.0,313.0,0.2772754393209819,-0.27192237644990025,0.20909003724850891,0.1973832272577491,-216.82089986000028,0.33727441666357943,0.07135039460460019
4013955990069013504,1690.02704985,358.0,236.0,0.659217877094972,1.4165346843692994,0.22928330457914511,347.8586470499997,62.0,46.0,114.0,5.0,83.0,310.0,-0.22765926750297114,-0.3765153803771219,0.31583009485543073,1.9131376645432538,-347.8586470499997,0.28854881537755417,-0.021269306646367572
4013978721149559808,3778.87822398,294.0,61.0,0.20748299319727892,6.2387827844744885,0.1621886599170136,0.0,17.0,77.0,48.0,132.0,1.0,275.0,1.1590969039650305,-0.10689100463300254,-0.18557427995998052,-1.0805642709403298,-0.0,0.4178979693696341,0.24732699153066856
4014818740371615232,2013.64751009,529.0,111.0,0.20982986767485823,0.4581441101119697,0.19111284904566359,94.40199994000022,119.0,67.0,104.0,130.0,62.0,482.0,-0.5032680740053,-0.33474315378152614,0.030578813034621084,-1.0650112487666927,-94.40199994000022,0.38279515122510116,-0.07826937471584067
4016164457907769600,3742.6873197200002,712.0,310.0,0.4353932584269663,0.25117495434876536,0.1575441690504537,647.8375666200002,132.0,79.0,49.0,51.0,100.0,411.0,-0.562787150606084,-0.11156244800319944,-0.22028298213748396,0.42982473476952193,-647.8375666200002,0.17700345121628755,-0.05791932646623722
